batch,signer_id,label,normalized_label,landmark_path,stickman_video_path,has_stickman_video,frame_count,first_pose_points,first_left_hand_points,first_right_hand_points,first_face_points,pose_frame_pct,left_hand_frame_pct,right_hand_frame_pct,face_frame_pct,both_hands_missing_frame_pct,sample_flags
Batch 1,235,FARM,farm,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/FARM.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/FARM.mp4,True,28,33,21,21,468,100.0,78.57,57.14,100.0,17.86,
Batch 1,235,FOOD,food,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/FOOD.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/FOOD.mp4,True,29,33,21,0,468,100.0,89.66,65.52,100.0,6.9,
Batch 1,235,FRUITS,fruits,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/FRUITS.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/FRUITS.mp4,True,39,33,21,21,468,100.0,100.0,89.74,100.0,0.0,
Batch 1,235,FUTURE,future,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/FUTURE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/FUTURE.mp4,True,38,33,21,0,468,100.0,100.0,68.42,100.0,0.0,
Batch 1,235,GOOD,good,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/GOOD.mp4,True,27,33,21,21,468,100.0,77.78,59.26,100.0,18.52,
Batch 1,235,HEALTHY,healthy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/HEALTHY.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/HEALTHY.mp4,True,40,33,21,0,468,100.0,95.0,72.5,100.0,5.0,
Batch 1,235,LOVE,love,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/LOVE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/LOVE.mp4,True,23,33,21,0,468,100.0,69.57,82.61,100.0,4.35,
Batch 1,235,LUO,luo,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/LUO.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/LUO.mp4,True,23,33,0,21,468,100.0,82.61,100.0,100.0,0.0,
Batch 1,235,MAKE,make,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/MAKE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/MAKE.mp4,True,25,33,0,21,468,100.0,60.0,80.0,100.0,20.0,
Batch 1,235,ME,me,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/ME.mp4,True,10,33,21,21,468,100.0,100.0,100.0,100.0,0.0,short_sequence
Batch 1,235,NOTHING,nothing,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/NOTHING.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/NOTHING.mp4,True,22,33,21,21,468,100.0,72.73,68.18,100.0,13.64,
Batch 1,235,NYAMACHOMA,nyamachoma,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/NYAMACHOMA.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/NYAMACHOMA.mp4,True,71,33,21,21,468,100.0,83.1,47.89,100.0,15.49,
Batch 1,235,OMENA,omena,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/OMENA.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/OMENA.mp4,True,32,33,21,0,468,100.0,84.38,78.12,100.0,15.62,
Batch 1,235,ONIONS,onions,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/ONIONS.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/ONIONS.mp4,True,50,33,21,0,468,100.0,74.0,82.0,100.0,6.0,
Batch 1,235,PLANT,plant,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/PLANT.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/PLANT.mp4,True,46,33,21,21,468,100.0,84.78,32.61,100.0,4.35,
Batch 1,235,ROLLS,rolls,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/ROLLS.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/ROLLS.mp4,True,29,33,0,21,468,100.0,96.55,100.0,100.0,0.0,
Batch 1,235,SATISFY,satisfy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SATISFY.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SATISFY.mp4,True,33,33,21,21,468,100.0,100.0,81.82,100.0,0.0,
Batch 1,235,SAUSAGE,sausage,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SAUSAGE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SAUSAGE.mp4,True,30,33,0,21,468,100.0,80.0,100.0,100.0,0.0,
Batch 1,235,SPIRIT,spirit,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SPIRIT.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SPIRIT.mp4,True,26,33,0,0,468,100.0,80.77,34.62,100.0,19.23,
Batch 1,235,SUGARCANE,sugarcane,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SUGARCANE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SUGARCANE.mp4,True,36,33,0,0,468,100.0,61.11,55.56,100.0,27.78,
Batch 1,235,SWAMP,swamp,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SWAMP.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SWAMP.mp4,True,46,33,21,21,468,100.0,93.48,58.7,100.0,4.35,
Batch 1,235,SWEAT,sweat,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SWEAT.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SWEAT.mp4,True,48,33,21,21,468,100.0,62.5,70.83,93.75,25.0,
Batch 1,235,SWEET,sweet,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/SWEET.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/SWEET.mp4,True,11,33,21,0,468,100.0,100.0,54.55,100.0,0.0,short_sequence
Batch 1,235,TEAR,tear,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/TEAR.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/TEAR.mp4,True,46,33,21,21,468,100.0,100.0,91.3,100.0,0.0,
Batch 1,235,TOMATOE,tomatoe,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/TOMATOE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/TOMATOE.mp4,True,42,33,21,21,468,100.0,97.62,92.86,100.0,2.38,
Batch 1,235,TRUE,true,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/TRUE.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/TRUE.mp4,True,24,33,21,0,468,100.0,100.0,0.0,100.0,0.0,right_hand_missing_all_frames
Batch 1,235,WANT,want,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/WANT.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/WANT.mp4,True,26,33,21,21,468,100.0,100.0,84.62,100.0,0.0,
Batch 1,235,YOU,you,KSL-Dataset/Pose Data/Batch 1/235/Extract/Landmarks/YOU.npy,KSL-Dataset/Pose Data/Batch 1/235/Extract/Stickmans/YOU.mp4,True,45,33,21,21,468,100.0,100.0,53.33,100.0,0.0,
Batch 1,238,ACCEPT,accept,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/ACCEPT.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/ACCEPT.mp4,True,24,33,0,21,468,100.0,87.5,79.17,100.0,0.0,
Batch 1,238,ALL,all,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/ALL.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/ALL.mp4,True,26,33,21,21,468,100.0,73.08,26.92,100.0,23.08,
Batch 1,238,APPOINTMENT,appointment,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/APPOINTMENT.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/APPOINTMENT.mp4,True,42,33,0,0,468,100.0,35.71,21.43,100.0,42.86,
Batch 1,238,ARREAS,arreas,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/ARREAS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/ARREAS.mp4,True,66,33,0,21,468,100.0,0.0,93.94,100.0,6.06,left_hand_missing_all_frames
Batch 1,238,AVOID,avoid,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/AVOID.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/AVOID.mp4,True,32,33,0,0,468,100.0,9.38,75.0,100.0,25.0,
Batch 1,238,BOY,boy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/BOY.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/BOY.mp4,True,39,33,0,0,468,100.0,0.0,64.1,100.0,35.9,left_hand_missing_all_frames
Batch 1,238,CLASS,class,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/CLASS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/CLASS.mp4,True,17,33,21,21,468,100.0,64.71,100.0,100.0,0.0,
Batch 1,238,DISTURB,disturb,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/DISTURB.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/DISTURB.mp4,True,28,33,0,0,468,100.0,0.0,14.29,100.0,85.71,left_hand_missing_all_frames
Batch 1,238,EAT,eat,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/EAT.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/EAT.mp4,True,13,33,0,0,468,100.0,0.0,46.15,100.0,53.85,left_hand_missing_all_frames
Batch 1,238,FALL,fall,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/FALL.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/FALL.mp4,True,29,33,0,21,468,100.0,72.41,48.28,100.0,3.45,
Batch 1,238,GIRLS,girls,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/GIRLS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/GIRLS.mp4,True,39,33,0,0,468,100.0,0.0,74.36,100.0,25.64,left_hand_missing_all_frames
Batch 1,238,HEAD,head,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/HEAD.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/HEAD.mp4,True,21,33,0,0,468,100.0,0.0,47.62,100.0,52.38,left_hand_missing_all_frames
Batch 1,238,HER,her,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/HER.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/HER.mp4,True,19,33,0,0,468,100.0,0.0,89.47,100.0,10.53,left_hand_missing_all_frames
Batch 1,238,LEAD,lead,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/LEAD.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/LEAD.mp4,True,10,33,0,0,468,100.0,40.0,0.0,100.0,60.0,short_sequence;right_hand_missing_all_frames
Batch 1,238,LEARNER,learner,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/LEARNER.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/LEARNER.mp4,True,35,33,0,0,468,100.0,45.71,54.29,100.0,17.14,
Batch 1,238,LIKE,like,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/LIKE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/LIKE.mp4,True,31,33,0,0,468,100.0,0.0,64.52,100.0,35.48,left_hand_missing_all_frames
Batch 1,238,MATHS,maths,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/MATHS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/MATHS.mp4,True,24,33,0,21,468,100.0,41.67,66.67,100.0,0.0,
Batch 1,238,MINE,mine,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/MINE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/MINE.mp4,True,25,33,0,0,468,100.0,0.0,44.0,100.0,56.0,left_hand_missing_all_frames
Batch 1,238,MISTAKE,mistake,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/MISTAKE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/MISTAKE.mp4,True,24,33,0,0,468,100.0,0.0,20.83,100.0,79.17,left_hand_missing_all_frames
Batch 1,238,MONEY,money,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/MONEY.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/MONEY.mp4,True,40,33,0,0,468,100.0,0.0,52.5,100.0,47.5,left_hand_missing_all_frames
Batch 1,238,NEED,need,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/NEED.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/NEED.mp4,True,28,33,21,0,468,100.0,89.29,39.29,100.0,10.71,
Batch 1,238,NOTHING,nothing,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/NOTHING.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/NOTHING.mp4,True,25,33,21,21,468,100.0,84.0,68.0,100.0,16.0,
Batch 1,238,NOW,now,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/NOW.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/NOW.mp4,True,28,33,0,0,468,100.0,46.43,32.14,100.0,50.0,
Batch 1,238,NURSE,nurse,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/NURSE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/NURSE.mp4,True,24,33,0,0,468,100.0,0.0,37.5,100.0,62.5,left_hand_missing_all_frames
Batch 1,238,PAST,past,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/PAST.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/PAST.mp4,True,24,33,0,0,468,100.0,0.0,25.0,100.0,75.0,left_hand_missing_all_frames
Batch 1,238,PLEASE,please,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/PLEASE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/PLEASE.mp4,True,19,33,0,0,468,100.0,0.0,78.95,100.0,21.05,left_hand_missing_all_frames
Batch 1,238,PROBLEM,problem,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/PROBLEM.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/PROBLEM.mp4,True,25,33,0,0,468,100.0,64.0,0.0,100.0,36.0,right_hand_missing_all_frames
Batch 1,238,REFUSE,refuse,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/REFUSE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/REFUSE.mp4,True,22,33,0,0,468,100.0,0.0,72.73,100.0,27.27,left_hand_missing_all_frames
Batch 1,238,SHE,she,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/SHE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/SHE.mp4,True,15,33,0,21,468,100.0,0.0,66.67,100.0,33.33,left_hand_missing_all_frames
Batch 1,238,SHOUT,shout,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/SHOUT.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/SHOUT.mp4,True,24,33,0,21,468,100.0,0.0,91.67,100.0,8.33,left_hand_missing_all_frames
Batch 1,238,SOLVE,solve,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/SOLVE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/SOLVE.mp4,True,16,33,0,0,468,100.0,25.0,62.5,100.0,18.75,
Batch 1,238,STRIKE,strike,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/STRIKE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/STRIKE.mp4,True,54,33,0,0,468,100.0,0.0,96.3,100.0,3.7,left_hand_missing_all_frames
Batch 1,238,STUPID,stupid,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/STUPID.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/STUPID.mp4,True,25,33,0,0,468,100.0,0.0,84.0,100.0,16.0,left_hand_missing_all_frames
Batch 1,238,TEACHER,teacher,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/TEACHER.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/TEACHER.mp4,True,14,33,21,21,468,100.0,57.14,78.57,100.0,21.43,
Batch 1,238,THIS,this,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/THIS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/THIS.mp4,True,24,33,0,21,468,100.0,54.17,62.5,100.0,12.5,
Batch 1,238,TODAY,today,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/TODAY.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/TODAY.mp4,True,33,33,0,0,468,100.0,39.39,33.33,100.0,51.52,
Batch 1,238,UGALI,ugali,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/UGALI.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/UGALI.mp4,True,25,33,0,21,468,100.0,0.0,80.0,100.0,20.0,left_hand_missing_all_frames
Batch 1,238,WARN,warn,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/WARN.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/WARN.mp4,True,32,33,0,0,468,100.0,0.0,9.38,100.0,90.62,left_hand_missing_all_frames
Batch 1,238,WASTE,waste,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/WASTE.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/WASTE.mp4,True,17,33,0,0,468,100.0,64.71,58.82,100.0,35.29,
Batch 1,238,WORK,work,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/WORK.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/WORK.mp4,True,23,33,0,0,468,100.0,26.09,17.39,100.0,56.52,
Batch 1,238,YOURS,yours,KSL-Dataset/Pose Data/Batch 1/238/Extract/Landmarks/YOURS.npy,KSL-Dataset/Pose Data/Batch 1/238/Extract/Stickmans/YOURS.mp4,True,19,33,0,21,468,100.0,0.0,84.21,100.0,15.79,left_hand_missing_all_frames
Batch 1,251,APPEAR,appear,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/APPEAR.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/APPEAR.mp4,True,48,33,0,0,468,100.0,52.08,20.83,100.0,45.83,
Batch 1,251,ARE,are,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/ARE.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/ARE.mp4,True,35,33,0,21,468,100.0,0.0,91.43,100.0,8.57,left_hand_missing_all_frames
Batch 1,251,BEAUTIFUL,beautiful,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/BEAUTIFUL.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/BEAUTIFUL.mp4,True,34,33,0,0,468,100.0,0.0,47.06,100.0,52.94,left_hand_missing_all_frames
Batch 1,251,BLEED,bleed,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/BLEED.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/BLEED.mp4,True,22,33,21,21,468,100.0,100.0,90.91,100.0,0.0,
Batch 1,251,DISSAPEAR,dissapear,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/DISSAPEAR.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/DISSAPEAR.mp4,True,26,33,21,21,468,100.0,100.0,73.08,100.0,0.0,
Batch 1,251,EXECUSE,execuse,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/EXECUSE.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/EXECUSE.mp4,True,43,33,0,0,468,100.0,79.07,76.74,100.0,16.28,
Batch 1,251,FAMILY,family,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/FAMILY.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/FAMILY.mp4,True,56,33,0,0,468,100.0,50.0,60.71,100.0,30.36,
Batch 1,251,FUTURE,future,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/FUTURE.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/FUTURE.mp4,True,44,33,0,0,468,100.0,0.0,43.18,100.0,56.82,left_hand_missing_all_frames
Batch 1,251,GOOD,good,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/GOOD.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/GOOD.mp4,True,31,33,21,21,468,100.0,74.19,38.71,100.0,19.35,
Batch 1,251,HANDS,hands,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/HANDS.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/HANDS.mp4,True,48,33,0,0,468,100.0,64.58,64.58,100.0,27.08,
Batch 1,251,HIGH,high,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/HIGH.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/HIGH.mp4,True,29,33,0,21,468,100.0,0.0,96.55,100.0,3.45,left_hand_missing_all_frames
Batch 1,251,HIS,his,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/HIS.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/HIS.mp4,True,41,33,0,0,468,100.0,24.39,75.61,100.0,24.39,
Batch 1,251,HIT,hit,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/HIT.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/HIT.mp4,True,45,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 1,251,INTERVIEW,interview,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/INTERVIEW.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/INTERVIEW.mp4,True,43,33,21,0,468,100.0,60.47,69.77,100.0,20.93,
Batch 1,251,IS,is,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/IS.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/IS.mp4,True,27,33,0,0,468,100.0,0.0,92.59,100.0,7.41,left_hand_missing_all_frames
Batch 1,251,LEG,leg,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/LEG.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/LEG.mp4,True,37,33,21,0,468,100.0,48.65,5.41,100.0,51.35,
Batch 1,251,LIFE,life,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/LIFE.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/LIFE.mp4,True,35,33,0,0,468,100.0,48.57,45.71,100.0,42.86,
Batch 1,251,LONG,long,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/LONG.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/LONG.mp4,True,28,33,21,21,468,100.0,92.86,82.14,100.0,7.14,
Batch 1,251,MARVELOUS,marvelous,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/MARVELOUS.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/MARVELOUS.mp4,True,32,33,0,21,468,100.0,0.0,93.75,100.0,6.25,left_hand_missing_all_frames
Batch 1,251,ME,me,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/ME.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/ME.mp4,True,20,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 1,251,NIGHT,night,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/NIGHT.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/NIGHT.mp4,True,36,33,0,0,468,100.0,55.56,5.56,97.22,44.44,
Batch 1,251,NOW,now,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/NOW.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/NOW.mp4,True,29,33,21,21,468,100.0,96.55,48.28,100.0,3.45,
Batch 1,251,NUMBER,number,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/NUMBER.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/NUMBER.mp4,True,48,33,21,0,468,100.0,83.33,75.0,100.0,4.17,
Batch 1,251,OF,of,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/OF.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/OF.mp4,True,17,33,0,21,468,100.0,0.0,100.0,100.0,0.0,left_hand_missing_all_frames
Batch 1,251,PART,part,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/PART.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/PART.mp4,True,54,33,0,0,468,100.0,62.96,27.78,100.0,31.48,
Batch 1,251,PEOPLE,people,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/PEOPLE.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/PEOPLE.mp4,True,39,33,21,21,468,100.0,69.23,30.77,100.0,28.21,
Batch 1,251,PUNCH,punch,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/PUNCH.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/PUNCH.mp4,True,39,33,0,21,468,100.0,0.0,46.15,100.0,53.85,left_hand_missing_all_frames
Batch 1,251,PUT,put,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/PUT.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/PUT.mp4,True,41,33,0,21,468,100.0,53.66,68.29,100.0,17.07,
Batch 1,251,QUESTIONMARK,questionmark,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/QUESTIONMARK.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/QUESTIONMARK.mp4,True,28,33,0,21,468,100.0,0.0,96.43,100.0,3.57,left_hand_missing_all_frames
Batch 1,251,SAME,same,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/SAME.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/SAME.mp4,True,29,33,21,0,468,100.0,72.41,51.72,100.0,20.69,
Batch 1,251,SAY,say,KSL-Dataset/Pose Data/Batch 1/251/Extract/Landmarks/SAY.npy,KSL-Dataset/Pose Data/Batch 1/251/Extract/Stickmans/SAY.mp4,True,28,33,0,21,468,100.0,0.0,75.0,100.0,25.0,left_hand_missing_all_frames
